Vote,Department,Description,Entity Name,CSD Supplier Number,Payment Amount,Commitment Amount,Total Expenditure
9,Vote 9 : Environment Affairs,"MASK,MEDICAL SURGICAL , FACE ",ENIGMA DESIGNS ,MAAA0460917 ,"R4,349.94 ",R0.00 ,"R4,349.94 "
9,Vote 9 : Environment Affairs,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML ",MKENKE TRANSPORT AND PROJECT,MAAA0663881 ,"R6,900.00 ",R0.00 ,"R6,900.00 "
9,Vote 9 : Environment Affairs,"APRON , DISPOSABLE, WHITE ",TRIPLE 3 BAND SOLUTIONS (PTY ,MAAA0384047 ,R150.00 ,R0.00 ,R150.00 
9,Vote 9 : Environment Affairs,"BAG,CARRYING ,STRING,BLACK,COTTON TWILL,370MM X ",TRIPLE 3 BAND SOLUTIONS (PTY ,MAAA0384047 ,"R1,500.00 ",R0.00 ,"R1,500.00 "
9,Vote 9 : Environment Affairs,"DISPENSER,LIQUID , HAND SANITIZER DISPENSER, TOUCH FR",TRIPLE 3 BAND SOLUTIONS (PTY ,MAAA0384047 ,"R6,000.00 ",R0.00 ,"R6,000.00 "
9,Vote 9 : Environment Affairs,"GLOVES,DISPOSABLE , SURGICAL, NO. 8 1/2 ",TRIPLE 3 BAND SOLUTIONS (PTY ,MAAA0384047 ,"R5,000.00 ",R0.00 ,"R5,000.00 "
9,Vote 9 : Environment Affairs,"MASK,SAFETY , PROTECTIVE FACE MASK ",TRIPLE 3 BAND SOLUTIONS (PTY ,MAAA0384047 ,"R25,000.00 ",R0.00 ,"R25,000.00 "
9,Vote 9 : Environment Affairs,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML ",TRIPLE 3 SERVICES ,MAAA0754888 ,"R2,750.00 ",R0.00 ,"R2,750.00 "
9,Vote 9 : Environment Affairs,"CLEANER,HAND SANITISER, LIQUID, 5LT ",TRIPLE 3 SERVICES ,MAAA0754888 ,"R35,500.00 ",R0.00 ,"R35,500.00 "
10,Vote 10 : Transport and Public Works,CATERING ,A GIERDIEN T/A CAPE MALAY CATE,N/a - not registered on CSD ,"R12,375.00 ",R0.00 ,"R12,375.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS (Amana Conference ce,AJ ROSSOUW,N/a - not registered on CSD ,"R36,600.00 ",R0.00 ,"R36,600.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,AM INITIATIVES (PTY) LTD T/A DUNN,N/a CASTLE - not registered on CSD ,"R116,710.00 ",R0.00 ,"R116,710.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,ARNISTON SEASIDE COTTAGES(PTY,TMAAA0695741 ,"R983,535.00 ",R0.00 ,"R983,535.00 "
10,Vote 10 : Transport and Public Works,CATERING ,AW JOHNSON (AVRIL'S CATERING),MAAA0103821 ,"R96,724.00 ",R0.00 ,"R96,724.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,BELINDA MOSTERT (Magnolia Gue,MAAA0131181,"R29,120.00 ",R0.00 ,"R29,120.00 "
10,Vote 10 : Transport and Public Works,HIRE OF BRACKENGATE & OPERATING COSTS ,BIDVEST PROPERTIES (PROPRIETARY,MAAA0912629 ,"R2,487,604.49 ",R0.00 ,"R2,487,604.49 "
10,Vote 10 : Transport and Public Works,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML ",BIOEARTH LABORATORIES ,MAAA0591446 ,"R5,980.00 ",R0.00 ,"R5,980.00 "
10,Vote 10 : Transport and Public Works,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML ",BIOEARTH LABORATORIES ,MAAA0591446 ,"R20,930.00 ",R0.00 ,"R20,930.00 "
10,Vote 10 : Transport and Public Works,"SANITIZER DETERGENT , HAND, SPRAY, 5L ",BIOEARTH LABORATORIES ,MAAA0591446 ,"R4,025,000.00 ",R0.00 ,"R4,025,000.00 "
10,Vote 10 : Transport and Public Works,"SANITIZER DETERGENT , HAND, SPRAY, 5L ",BIOEARTH LABORATORIES ,MAAA0591446 ,"R5,175,000.00 ",R0.00 ,"R5,175,000.00 "
10,Vote 10 : Transport and Public Works,"SANITIZER DETERGENT , HAND, SPRAY, 5L ",BIOEARTH LABORATORIES ,MAAA0591446 ,"R5,175,000.00 ",R0.00 ,"R5,175,000.00 "
10,Vote 10 : Transport and Public Works,HIRE OF CTICC HOSPITAL & STORAGE ,CAPE TOWN INTERNATIONAL CENT,EMAAA0131667 ,"R44,641,928.56 ",R0.00 ,"R44,641,928.56 "
10,Vote 10 : Transport and Public Works,CATERING ,CARL'S EVENTS ,N/a - not registered on CSD ,"R41,220.00 ",R0.00 ,"R41,220.00 "
10,Vote 10 : Transport and Public Works,CATERING ,CHEFS CONNECTION ,MAAA0280735 ,"R36,570.00 ",R0.00 ,"R36,570.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS (Laurel Cottages) ,CONSTANTIA COTTAGE ,N/a - not registered on CSD ,"R12,180.00 ",R0.00 ,"R12,180.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,DAMAS GUEST FARM ,MAAA0574686 ,"R339,060.00 ",R0.00 ,"R339,060.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,DENNEHOF KAROO GUESTHOUSE ,N/a - not registered on CSD ,"R12,160.00 ",R0.00 ,"R12,160.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,DU KLOOF LODGE CC ,MAAA0668393 ,"R260,750.00 ",R0.00 ,"R260,750.00 "
10,Vote 10 : Transport and Public Works,CATERING ,EBRAHIM DAWOOD T/A MOUNTAI,N/a – not registered on CSD,"R1,783,456.46 ",R0.00 ,"R1,783,456.46 "
10,Vote 10 : Transport and Public Works,"GLOVES, SURGICAL & EXAMINATION ",ENIGMA DESIGNS ,MAAA0460917 ,"R600,000.00 ",R0.00 ,"R600,000.00 "
10,Vote 10 : Transport and Public Works,"GLOVES, SURGICAL & EXAMINATION ",ENIGMA DESIGNS ,MAAA0460917 ,"R700,000.00 ",R0.00 ,"R700,000.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,GANSBAAI BOARDING LODGE ,N/a - not registered on CSD ,"R94,660.00 ",R0.00 ,"R94,660.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,HARBOUR HOUSE HOTEL ,N/a - not registered on CSD ,"R22,000.00 ",R0.00 ,"R22,000.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS (Signature Lux Hotel) ,HIGHWAY LUX(PTY) LTD ,MAAA0503930 ,"R1,019,040.00 ",R0.00 ,"R1,019,040.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,HOUW HOEK HOTEL ,MAAA0499170 ,"R4,316,070.00 ",R0.00 ,"R4,316,070.00 "
10,Vote 10 : Transport and Public Works,MASK SURGICAL ,IKHAYAPLAIN ,MAAA0076959 ,"R6,250,000.00 ",R0.00 ,"R6,250,000.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,JAKASA GUESTHOUSE ,MAAA0913075 ,"R62,735.30 ",R0.00 ,"R62,735.30 "
10,Vote 10 : Transport and Public Works,DISINFECTANT SURFACE SPRAY (G-CIDE) ,KEPTRA TRADING ,MAAA0065830 ,"R6,765.56 ",R0.00 ,"R6,765.56 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,LA BELLE CREATIONS ,MAAA0396401 ,"R24,600.00 ",R0.00 ,"R24,600.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,LAGOON BEACH HOTEL ,MAAA0086927 ,"R47,033,880.40 ",R0.00 ,"R47,033,880.40 "
10,Vote 10 : Transport and Public Works,REFUNDABLE DEPOSIT FOR BRACKENGATE HIRE ,LLUVIA SUGAR DISTRIBUTORS(PTY)L,N/a - not registered on CSD ,"R330,000.00 ",R0.00 ,"R330,000.00 "
10,Vote 10 : Transport and Public Works,"GLOVES,DISPOSABLE , STERILE, LARGE ",MEDISA TRADING ,MAAA0316710 ,"R23,103.45 ",R0.00 ,"R23,103.45 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,MIDDELPLAAS PAARL GUESTHOUSE,N/a - not registered on CSD ,"R620,540.00 ",R0.00 ,"R620,540.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,MONTAGU COUNTRY HOTEL ,MAAA0014901 ,"R488,655.00 ",R0.00 ,"R488,655.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS (Swartberg Hotel) ,MONTDOR PRINCE ALBERT(PTY)LTD,MAAA0525666 ,"R31,950.00 ",R0.00 ,"R31,950.00 "
10,Vote 10 : Transport and Public Works,"SHIELD,MEDICAL , VISOR, FACIAL, POLYPROP/CLEAR PVC",MPACT OPERATIONS ,MAAA0583055,"R6,337.68 ",R0.00 ,"R6,337.68 "
10,Vote 10 : Transport and Public Works,"SHIELD,MEDICAL , VISOR, DISPOSABLE, HEADBAND/ARMS ",MPACT OPERATIONS ,MAAA0583055 ,"R34,487.32 ",R0.00 ,"R34,487.32 "
10,Vote 10 : Transport and Public Works,"SHIELD,MEDICAL , VISOR, DISPOSABLE, HEADBAND/ARMS ",MPACT OPERATIONS ,MAAA0583055 ,"R34,500.00 ",R0.00 ,"R34,500.00 "
10,Vote 10 : Transport and Public Works,CATERING ,MS YAEL TELIAS ,N/a - not registered on CSD ,"R12,650.00 ",R0.00 ,"R12,650.00 "
10,Vote 10 : Transport and Public Works,CATERING ,MUSTADAFIN FOUNDATION ,MAAA0571900 ,"R17,700.00 ",R0.00 ,"R17,700.00 "
10,Vote 10 : Transport and Public Works,"MANAGEMENT FEE, MEDICAL WASTE, SECURITY, LAUNDRY",MUSTER PROPERTY SERVICES (PTY),MAAA0838368 ,"R6,874,091.19 ",R0.00 ,"R6,874,091.19 "
10,Vote 10 : Transport and Public Works,CATERING ,NAMAQUA CATERING(PTY) LTD ,N/a - not registered on CSD ,"R140,671.40 ",R0.00 ,"R140,671.40 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,OOM PIET ACCOMMODATION ,MAAA0745501 ,"R204,350.00 ",R0.00 ,"R204,350.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,PROTEA HOTEL DURBANVILLE ,MAAA0085024 ,"R2,488,435.75 ",R0.00 ,"R2,488,435.75 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,REEDS COUNTRY LODGE ,MAAA0902063 ,"R947,810.00 ",R0.00 ,"R947,810.00 "
10,Vote 10 : Transport and Public Works,CTICC INSTALLATION COSTS & EQUIPMENT HIRE ,SCAN DISPLAY SOLUTIONS (PTY) LT,MAAA0042477 ,"R11,405,656.90 ",R0.00 ,"R11,405,656.90 "
10,Vote 10 : Transport and Public Works,MASK SURGICAL ,SHINE THE WAY 1065 CC ,MAAA0214164 ,"R11,500,000.00 ",R0.00 ,"R11,500,000.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,SWARTBERG GUESTHOUSE ,MAAA0913090 ,"R274,200.00 ",R0.00 ,"R274,200.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,THE NEW TULBAGH HOTEL ,MAAA0410819 ,"R714,000.00 ",R0.00 ,"R714,000.00 "
10,Vote 10 : Transport and Public Works,Red Dot Project Management ,TRANSPORT AND ECONOMIC SUPP,MAAA0365479,"R1,906,355.01 ",R0.00 ,"R1,906,355.01 "
10,Vote 10 : Transport and Public Works,CONS HOUS SUP:DIS PAPER/PLAST(Disposable Breathalyse,TRIPLE PEAKS COMMODITIES PTY LT,MAAA0130826 ,"R129,000.00 ",R0.00 ,"R129,000.00 "
10,Vote 10 : Transport and Public Works,"DISINFECTANT , SANITISER, HAND, BE SAFE, PER ML ",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431 ,"R30,546.80 ",R0.00 ,"R30,546.80 "
10,Vote 10 : Transport and Public Works,"GLOVE,EXAMINATION , LATEX, SURGICAL, NON-ST, MEDIU",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431 ,"R118,624.50 ",R0.00 ,"R118,624.50 "
10,Vote 10 : Transport and Public Works,"THERMOMETER,DIGITAL ",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431 ,"R230,000.00 ",R0.00 ,"R230,000.00 "
10,Vote 10 : Transport and Public Works,MASK SURGICAL ,TUSK CONSTRUCTION SUPPORT SER,MAAA0369431 ,"R38,947,847.50 ",R0.00 ,"R38,947,847.50 "
10,Vote 10 : Transport and Public Works,GLOVES ,TUSK CONSTRUCTION SUPPRT SERV,MAAA0369431 ,R0.00 ,"R2,666.00 ","R2,666.00 "
10,Vote 10 : Transport and Public Works,"GLOVES,CHEMICAL PROTECTIVE , GAUNTLETS, ASBESTOS ",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431 ,R0.00 ,R666.50 ,R666.50 
10,Vote 10 : Transport and Public Works,MAINTENANCE ,TWB PLUMBING ,MAAA0165561 ,"R242,236.00 ",R0.00 ,"R242,236.00 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,UITVLUGT GUEST HOUSE ,MAAA0511963 ,"R174,575.00 ",R0.00 ,"R174,575.00 "
10,Vote 10 : Transport and Public Works,Red Dot Project ,UMANYANO TRAVEL SERVICES PTY ,MAAA0920878 ,"R22,498,861.81 ",R0.00 ,"R22,498,861.81 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION ,VILLA CONTESSSA GUEST HOUSE ,MAAA0634420 ,"R421,260.00 ",R0.00 ,"R421,260.00 "
10,Vote 10 : Transport and Public Works,"GLOVES , PVC, ONE SIZE FITS ALL STAND, DISINFECTANT SOAP HOLDER, METAL FRAME, ACCOMMODATION AND MEALS ADJUSTIBLE HEIGHT, FOOT PEDAL ",VILLIERSDORP KOOPERASIE ,MAAA0011684 ,"R6,529.01 ",R0.00 ,"R6,529.01 "
10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS,WORTELGAT OUTREACH TRUST ,N/a - not registered on CSD ,"R7,475.00 ",R0.00 ,"R7,475.00 "
11,Vote 11 : Agriculture,"ADJUSTIBLE HEIGHT, FOOT PEDAL",Aim to Clean Services ,MAAA0656849 ,R0.00 ,"R1,013,763.05 ","R1,013,763.05 "
11,Vote 11 : Agriculture,"DISPENSER BOTTLE, 500ML ",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"GLOVES, DISPOSABLE, LATEX FREE, NITRILE, EXAMINATION,",Aim to Clean Services ,MAAA0656849,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"DISINFECTANT, HAND SANITISER 1L ",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"THERMOMETER, DIGITAL BODY, INFRARED NON-CONTACT",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"PARTITION, SCREEN, CLEAR PERSPEX WITH DESK STAND, 75",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"DISPENSER , LIQUID, SANITISER, AUTOMATIC WALL MOUNT",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"SCREEN FACE, SCREENO SNEEZE, 670MM X 1500MM ",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,SOCIAL DISTANCE STICKER ,Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"TAPE, RED SOCIAL DISTANCE FLOOR NARKING, ROLL 48M",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"WIPES, CLEANING, DISINFECTANT, BOX PER 100 ",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"DISINFECTANT, WIPES, SURFACE CLEANER, 70 PERCENT, 5L",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"SANITIZER DETERGENT, SURFACE CLEANER, 1 LT ",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"SPRAY CAM BOTTLE, PLASTIC TRIGGER, PUMP ACTION ",Aim to Clean Services ,MAAA0656849 ,R0.00 ,R0.00 ,R0.00 
11,Vote 11 : Agriculture,"THERMOMETER , DIGITAL, BODY, INFRARED NON CONTAC",BFECT,MAAA0117170 ,"R18,000.00 ",R0.00 ,"R18,000.00 "
11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",CMK SERVICES & SUPPLIES ,MAAA0043725 ,R0.00 ,"R1,870.00 ","R1,870.00 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, POWDER FREE, NON-STERILE",CMK SERVICES & SUPPLIES ,MAAA0043725 ,R0.00 ,R800.00 ,R800.00 
11,Vote 11 : Agriculture,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML ",D AND J STATIONERS ,MAAA0073970 ,"R1,600.00 ",R0.00 ,"R1,600.00 "
11,Vote 11 : Agriculture,"DISPENSER,CHEMICAL , WALL MOUNTED SANITIZER STAND",D AND J STATIONERS ,MAAA0073970 ,"R7,500.00 ",R0.00 ,"R7,500.00 "
11,Vote 11 : Agriculture,"THERMOMETER , DIGITAL, BODY, INFRARED NON CONTAC",DLT  ENTERPRISES ,MAAA0161984 ,"R42,750.00 ",R0.00 ,"R42,750.00 "
11,Vote 11 : Agriculture,"SANITIZER DETERGENT , SOAP, LIQUID, SANIHANDS, 5LT ",FABULOUS DISTRIBUTORS ,MAAA0654001 ,R0.00 ,"R27,600.00 ","R27,600.00 "
11,Vote 11 : Agriculture,"DISINFECTANT , SA PINE, 5L FOR HOUSEHOLD CHORES ",FABULOUS DISTRIBUTORS ,MAAA0654001 ,R0.00 ,"R7,820.00 ","R7,820.00 "
11,Vote 11 : Agriculture,"PROTECTOR SHIELD , FACE, CLEAR, 204MM X 305MM ",FABULOUS DISTRIBUTORS (PTY) LTD ,MAAA0654001 ,"R5,250.00 ",R0.00 ,"R5,250.00 "
11,Vote 11 : Agriculture,"PROTECTOR SHIELD , FACE, CLEAR, 204MM X 305MM ",FABULOUS DISTRIBUTORS (PTY) LTD ,MAAA0654001 ,"R10,500.01 ",R0.00 ,"R10,500.01 "
11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",GROBIR MEDICAL SUPPLIERS (PTY) L,MAAA0030518 ,"R4,900.00 ",R0.00 ,"R4,900.00 "
11,Vote 11 : Agriculture,THERMOMETER ,LASEC SA ,MAAA0004575 ,R0.00 ,"R7,980.00 ","R7,980.00 "
11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",MAVERICK TRADING 1106 ,MAAA0144163 ,R0.00 ,"R2,275.00 ","R2,275.00 "
11,Vote 11 : Agriculture,"SANITIZER DETERGENT , SOAP, LIQUID, SANIHANDS, 5LT ",MEDI-INDUSTRIAL TRADING (PTY) LT,MAAA0015286 ,"R80,500.00 ",R0.00 ,"R80,500.00 "
11,Vote 11 : Agriculture,Decontamination Services Contract at Elsenburg Head ,Samcho Cleaning Services ,MAAA0036826 ,R0.00 ,"R871,500.00 ","R871,500.00 "
11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",SPARKS AND ELLIS ,MAAA0029943 ,"R34,155.00 ",R0.00 ,"R34,155.00 "
11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",SPARKS AND ELLIS ,MAAA0029943 ,"R1,552,500.00 ",R0.00 ,"R1,552,500.00 "
11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",STEADY GROW TRADING 44 CC ,MAAA0080550 ,"R43,125.00 ",R0.00 ,"R43,125.00 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, PRE-POWDERED, LARGE ",STEADY GROW TRADING 44 CC ,MAAA0080550 ,"R20,355.00 ",R0.00 ,"R20,355.00 "
11,Vote 11 : Agriculture,"DISINFECTANT , SANITISER, HAND, BE SAFE, PER ML ",STEADY GROW TRADING 44 CC ,MAAA0080550 ,R0.00 ,"R3,588.00 ","R3,588.00 "
11,Vote 11 : Agriculture,"SOAP,ANTISEPTIC , LIQUID, F10, 5L ",STEADY GROW TRADING 44 CC ,MAAA0080550 ,"R20,700.00 ",R0.00 ,"R20,700.00 "
11,Vote 11 : Agriculture,"THERMOMETER , DIGITAL, INFRARED, AUTO SHUT OFF, BER",STEADY GROW TRADING 44 CC ,MAAA0080550 ,"R43,700.00 ",R0.00 ,"R43,700.00 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, PRE-POWDERED, LARGE ",STELMED ,MAAA0135837 ,R0.00 ,"R23,600.00 ","R23,600.00 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, PRE-POWDERED, MEDIUM ",STELMED ,MAAA0135837 ,R0.00 ,"R5,900.00 ","R5,900.00 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX FREE, NITRILE, EXAMINATIO",TTREZNIQUE TOURS ,MAAA0414788 ,R0.00 ,"R2,332.80 ","R2,332.80 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , NITRILE, LARGE, SIZE 8-9 ",TTREZNIQUE TOURS ,MAAA0414788 ,R0.00 ,"R1,555.20 ","R1,555.20 "
11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX FREE, NITRILE, EXAMINATIO",TTREZNIQUE TOURS ,MAAA0414788 ,R0.00 ,"R1,166.40 ","R1,166.40 "
11,Vote 11 : Agriculture,"CLEANER,HAND , SANITISER, SANIGIZER PLUS, 800ML ",XERUS SURGICAL ,MAAA0007334 ,"R7,818.00 ",R0.00 ,"R7,818.00 "
12,Vote 12 : Economic Development and Tourism,CONS:BAGS and Tourism AND ACCESSORIES ,BELLCORE ,MAAA0773542 ,"R99,990.00 ",R0.00 ,"R99,990.00 "
12,Vote 12 : Economic Development and Tourism,POSTERS and Tourism ,BLACKBURN SOLUTIONS ,MAAA0594301 ,"R25,610.50 ",R0.00 ,"R25,610.50 "
12,Vote 12 : Economic Development and Tourism,Call and Centre Tourism Services ,BPESA WESTERN CAPE ,MAAA0734864 ,"R786,312.50 ",R0.00 ,"R786,312.50 "
12,Vote 12 : Economic Development and Tourism,Call and Centre Tourism Services ,BPESA WESTERN CAPE ,MAAA0734864 ,"R1,552,500.00 ",R0.00 ,"R1,552,500.00 "
12,Vote 12 : Economic Development and Tourism,Call and Centre Tourism Services ,BPESA WESTERN CAPE ,MAAA0734864 ,"R1,552,500.00 ",R0.00 ,"R1,552,500.00 "
12,Vote 12 : Economic Development and Tourism,POSTERS and Tourism ,CAPITIL PRESS ,MAAA0021289 ,"R9,512.97 ",R0.00 ,"R9,512.97 "
12,Vote 12 : Economic Development and Tourism,"THERMOMETER and Tourism, DIGITAL, BODY, INFRARED NON CONTA",COMTEC GROUP ,MAAA0906518 ,"R3,675.40 ",R0.00 ,"R3,675.40 "
12,Vote 12 : Economic Development and Tourism,ADVERT:PROMOTIONAL and Tourism ITEMS ,DIGITAL ON DEMAND ,MAAA0301421 ,"R3,338.22 ",R0.00 ,"R3,338.22 "
12,Vote 12 : Economic Development and Tourism,ADVERT:PROMOTIONAL and Tourism ITEMS ,DIGITAL ON DEMAND ,MAAA0301421 ,"R6,806.16 ",R0.00 ,"R6,806.16 "
12,Vote 12 : Economic Development and Tourism,"CLEANER,SURFACE and Tourism BRITEFRESH B100 5 LITRE ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490 ,"R11,850.00 ",R0.00 ,"R11,850.00 "
12,Vote 12 : Economic Development and Tourism,"DISPENSER and Tourism , FOOT PUMP FOR HAND SANITIZER ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490 ,"R2,900.00 ",R0.00 ,"R2,900.00 "
12,Vote 12 : Economic Development and Tourism,"GLOVES,DISPOSABLE and Tourism ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490 ,"R5,600.00 ",R0.00 ,"R5,600.00 "
12,Vote 12 : Economic Development and Tourism,"GLOVES,DISPOSABLE and Tourism , STERILE, LARGE ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490 ,"R5,800.00 ",R0.00 ,"R5,800.00 "
12,Vote 12 : Economic Development and Tourism,"SANITIZER and Tourism DETERGENT , CLICKS, HYGIENE, WATERLESS, 25",ML DYNAMIC CONSTRUCTION & SUPP,MAAA0882490 ,"R5,775.00 ",R0.00 ,"R5,775.00 "
12,Vote 12 : Economic Development and Tourism,HAND and SANITISERS Tourism ,I K N S TRADING ,MAAA0063017 ,"R262,500.00 ",R0.00 ,"R262,500.00 "
12,Vote 12 : Economic Development and Tourism,HAND and SANITISERS Tourism ,QUICK RELEASE ENTERPRISE ,MAAA0873841 ,"R135,582.00 ",R0.00 ,"R135,582.00 "
12,Vote 12 : Economic Development and Tourism,CLEANING and Tourism SERVICES ,SAHARSA ENTERPRISE ,MAAA0156167 ,"R8,950.00 ",R0.00 ,"R8,950.00 "
12,Vote 12 : Economic Development and Tourism,"MASK,MEDICAL and Tourism , FACE, CLOTH ",SUNSET BEACH TRADING 426CC ,MAAA0013856 ,"R14,994.00 ",R0.00 ,"R14,994.00 "
12,Vote 12 : Economic Development and Tourism,HAND and SANITISERS Tourism ,TRIPLE A SOLUTIONS ,MAAA0497059 ,"R417,600.00 ",R0.00 ,"R417,600.00 "
12,Vote 12 : Economic Development and Tourism,CONS:BAGS and Tourism AND ACCESSORIES ,TRIPLE PEAKS COMMODITIES PTY LT,MAAA0130826 ,"R18,880.00 ",R0.00 ,"R18,880.00 "
12,Vote 12 : Economic Development and Tourism,"CLEANER,HAND and Tourism ",VIVO PROJECTS ,MAAA0893698 ,"R1,260.00 ",R0.00 ,"R1,260.00 "
12,Vote 12 : Economic Development and Tourism,"CLEANER,SURFACE and Tourism BRITEFRESH B100 5 LITRE ",VIVO PROJECTS ,MAAA0893698 ,"R1,104.00 ",R0.00 ,"R1,104.00 "
12,Vote 12 : Economic Development and Tourism,"DISPENSER,SOAP and Tourism ,AUTOMATIC,SENSODOS ",VIVO PROJECTS ,MAAA0893698 ,"R48,188.91 ",R0.00 ,"R48,188.91 "
12,Vote 12 : Economic Development and Tourism,"GLOVES,DISPOSABLE and Tourism ",VIVO PROJECTS ,MAAA0893698 ,R540.00 ,R0.00 ,R540.00 
12,Vote 12 : Economic Development and Tourism,"PROTECTOR and Tourism SHIELD , FACE, CLEAR, 204MM X 305MM ",VIVO PROJECTS ,MAAA0893698 ,"R1,234.80 ",R0.00 ,"R1,234.80 "
12,Vote 12 : Economic Development and Tourism,"SANITIZER and Tourism DETERGENT , CLICKS, HYGIENE, WATERLESS, 25",VIVO PROJECTS ,MAAA0893698 ,"R10,800.00 ",R0.00 ,"R10,800.00 "
12,Vote 12 : Economic Development and Tourism,"SANITIZER and Tourism DETERGENT , HAND, REFILL, 5L ",VIVO PROJECTS ,MAAA0893698 ,"R1,680.00 ",R0.00 ,"R1,680.00 "
12,Vote 12 : Economic Development and Tourism,FOOT and PRESS Tourism ,VIVO PROJECTS ,MAAA0893698 ,"R7,500.00 ",R0.00 ,"R7,500.00 "
