Empangeni,Emergency Trolley,SIYAKHANDA MEDICAL SERVICES,2001/001606/07,RT24-12-001,EACH,AC-404765,22/5/2020,9,20431.22,"R                         183,880.98",
Empangeni,Over bed table,HOSPI-FURN PTY LTD,2009/003345/07,RT24-07-004,EACH,AC-404764,22/5/2020,103,2205.17,"R                         227,132.51",
Empangeni,Hospital bed,HOSPI-FURN PTY LTD,2009/003345/07,RT24-02-005,EACH,AC-404764,22/5/2020,103,14346.49,"R                     1,477,688.47",
Empangeni,Dresing trolley,NEW HORIZON METALS CC,2000/007991/23,RT24-12-009,EACH,AC-404763,22/5/2020,14,1183.57,"R                           16,569.98",
Empangeni,Screen mobile 4 fold,"HOSPITAL EQUIP MANUFACTURES
PTY LTD",2000/000651/07,RT24-11-009,EACH,AC-404762,22/5/2020,20,2772.24,"R                           55,444.80",
Empangeni,Decontamination services Qalakabusha,ZULULAND PEST CONTROL,1988/010133/23,NON CONTRACT,ONCE OFF SERVICE,AC-404780,12/6/2020,ONCE OFF SERVICE,39905,"R                           39,905.00",
Empangeni,"Decontamination services Adm &Qalakabusha holding
cells",BIDVEST STEINER,2000/011155/07,NON-CONTRACT,ONCE OFF SERVICE,AC-404787,23/6/2020,ONCE OFF SERVICE,22356,"R                           22,356.00",
Empangeni,Decontamination services at 16A unit Qalakabusha,BIDVEST STEINER,2000/011155/07,NO-CONTRACT,ONCE OFF SERVICE,AC-404801,2/7/2020,ONCE OFF SERVICE,22356,"R                           22,356.00",
Empangeni,Biocide D surface sanitizer,CHERMA SALES AND MARK,2007/242717/23,NON-CONTRACT,LR,AC-404802,2/7/2020,200,320,"R                           64,000.00",
Empangeni,Hand sanitizing liquid,CHERMA SALES AND MARK,2007/242717/23,NON-CONTRACT,LR,AC-404802,2/7/2020,63,950,"R                           59,850.00",
Empangeni,Decontamination services Qalakabusha & Meduim,BIDVEST STEINER,2000/011155/07,NON CONTRACT,ONCE OFF SERVICE,AC-404791,24/6/2020,ONCE OFF SERVICE,18274.5,"R                           18,274.50",
EMPANGENI,Goggles,ZAKHAYA FITNESS,2019/090382/07,NON-CONTRACT,EACH,AC-404808,7/7/2020,1000,45,"R                           45,000.00",
EMPANGENI,Face shield,ZAKHAYA FITNESS,2019/090382/07,NON-CONTRACT,EACH,AC-404808,7/7/2020,1300,25,"R                           32,500.00",
EMPANGENI,"Decontamination services Empangeni Community
Corrections",ZULULAND PEST CONTROL,1988/010133/23,NON-CONTRACT,ONCE OFF SERVICE,AC-404804,4/7/2020,ONCE OFF SERVICE,1092.5,"R                             1,092.50",
EMPANGENI,N95 masks,PHUNGULA 16 TRADING,2016/321200/07,NON-CONTRACT,EACH,AC-404810,8/7/2020,3000,17.48,"R                           52,440.00",
EMPANGENI,Disposable gown,ZAKHAYA FITNESS,2019/090382/07,NON-CONTRACT,EACH,AC-404809,8/7/2020,2200,56,"R                         123,200.00",
EMPANGENI,Coveralls large and X-large,ZAKHAYA FITNESS,2019/090382/07,NON-CONTRACT,EACH,AC-404814,8/7/2020,2000,60,"R                         120,000.00",
EMPANGENI,Surgical mask,NYALA PARK INN CC,2009/015426/23,NON-CONTRACT,EACH,AC-404811,8/7/2020,13000,8.9,"R                         115,700.00",
EMPANGENI,Body bags,CHERMA SALES AND MARK,2007/242717/23,NON-CONTRACT,EACH,AC-404813,8/7/2020,2000,150,"R                         150,000.00",
EMPANGENI,Strait Aprons with bib,CHERMA SALES AND MARK,2007/242717/23,NON-CONTRACT,EACH,AC-404813,8/7/2020,20000,1,"R                           20,000.00",
EMPANGENI,Heavy duty gloves,BPK LEGACY PTY LTD,2019/471742/07,NON-CONTRACT,EACH,AC-404815,8/7/2020,3000,2,"R                             6,000.00",
EMPANGENI,Face cloth mask 3 layers,OB SKWARED,2016/315042/07,NON CONTRACT,EACH,AC-404766,22/5/2020,1500,19,"R                           28,500.00",
Kokstad,,,,,,,,,,,
Kokstad,GLENCOE MANAGEMENT AREA,,,,,,,,,,
Kokstad,Surgical masks,Chemical World CC,2019/253242/07,Transversal Contract,BOXES,G-557822,2020:03:20,100,R 14.95,"R                             1,495.00",
Kokstad,Surgical masks,Medi-Core Technologies,2013/198711/07,Transversal Contract,BOXES,G-557 831,2020:03:23,80,R 345.00,"R                           27,600.00",
Kokstad,Surgical masks,MIP ISMAILS TRADING,2014/195150/07,Deviation,EACH,G-709248,2020:04:20,1400,R 15.00,"R                           21,000.00",
Kokstad,Surgical masks,Kwathuthuko Trading Enterprise,2015/219579/07,Deviation,EACH,G-557 848,2020:04:21,10000,R 15.00,"R                         150,000.00",
Kokstad,Disposable aprons,Central Medical,1995/003785/07,Transversal Contract,EACH,G-557 821,2020:03:20,6000,R 0.32,"R                             1,920.00",
Kokstad,,Medi-Core Technologies,2013/198711/07,Transversal Contract,Packet,G-557 831,2020:03:23,50,R 45.00,"R                             2,250.00",
Kokstad,Gloves latex disposable large,MZR Trading,2017/526848/07,Deviation,EACH,G-557 827,2020:03:20,4000,R350 per 50's,"R                           28,000.00",
Kokstad,Alcohol based hand sanitiser,FB BEE ENTERPRISE,2018/444951/07,Deviation,LITRE,G-557 828,2020:03:20,300,R2400 per 25L,"R                           28,800.00",
Kokstad,,JH Chemicals,2015/310741/07,Deviation,LITRE,G-557 833,2020:03:26,700,R1035 per 25L,"R                           28,980.00",
Kokstad,,JH Chemicals,2015/310741/07,Deviation,LITRE,G-0709 242,2020:04:06,500,R1495 per 25L,"R                           29,900.00",
Kokstad,Rubber boots (Gumboots),BBF Safety Group,2014/095914/07,Transversal Contract,PAIR,G-557826,2020:03:20,182,R 164.35,"R                           29,911.70",
Kokstad,Gloves examination Type 1 - Large,Promed Technologies,2014/162486/07,Transversal Contract,BOX,G557 823,2020:03:20,400,R 46.00,"R                           18,400.00",
Kokstad,Mask Face -Aseptic Dust/Mist Respirator,Safarmex,CANCELLED,Transversal Contract,BOX,G-557 819,2020:03:20,500,R 119.73,"R                           59,865.00",
Kokstad,GLOVES Sterile Type 2 - Large,Evergreen Latex,CANCELLED,Transversal Contract,BOX,G-557 824,2020:03:20,50,R 92.00,"R                             4,600.00",
Kokstad,DETTOL,MZR Trading,2017/526848/07,Deviation,LITRE,G-557 829,2020:03:20,500,85.00 per 2L,"R                           21,250.00",
Kokstad,Protex anti bacterial,MZR Trading,2017/526848/07,Deviation,each,G-557 830,2021:03:20,200,R 12.50,"R                             2,500.00",
Kokstad,"Disinfecting Correctional Centre's and Community
Corrections office's",Professional Pest Control,2007/181557/23,Deviation,each,G-557 830,2020:03:23,1,"R 29,900.00","R                           29,900.00",
Kokstad,Wall Mounted Soap dispensers,Bidvest Steiner Newcastle,,Deviation,each,G-709241,2020:04:02,30,R 559.13,"R                           16,773.90",
Kokstad,PVC Face visor,Hychem (Pty) Ltd,2012/045088/07,Deviation,Each,G-709245,2020.04.15,2000,R 12.93,"R                           25,875.00",
,PVC Face visor Black Head Band,Hychem (Pty) Ltd,2012/045088/07,Deviation,Each,GN-013311,2020.07.06,500,R 60.00,"R                           29,997.75",
,Cap Cover,Imperial Body Works,2002/004067/23,Deviation,EACH,GN-013385,2020.07.09,100,R 110.00,"R                           11,000.00",
,Sleeve Protections,Imperial Body Works,2002/004067/23,Deviation,EACH,GN-013385,2020.07.09,100,R 110.00,"R                           11,000.00",
,Coverall Bodysuits,Imperial Body Works,2002/004067/23,Deviation,EACH,GN-013385,2020.07.09,1000,R 100.00,"R                         100,000.00",
,Face Shield Premium Tough Visor,MIP ISMAILS TRADING,2014/195150/07,Deviation,EACH,GN-013386,2020.07.09,100,R 200.00,"R                           20,000.00",
,Gown Surgical,MIP ISMAILS TRADING,2014/195150/07,Deviation,EACH,GN-013386,2020.07.09,1000,R 90.00,"R                           90,000.00",
,Shoe Covers,Kenli Trading and Projects,2014/106775/07,Deviation,EACH,GN-013387,2020.07.09,100,R 145.00,"R                           14,500.00",
,Biocide-Detergent,inspect-a-Pest,2007/009937/23,Deviation,LITRE,GN-013305,2020.06.08,500,R 39.10,"R                           19,550.00",
,,Hychem (Pty) Ltd,2012/045088/07,Deviation,LITRE,AC-085666,2020.07.09,2500,R 17.25,"R                           43,125.00",
,Receiver Large/Medium,Tigijimi Trading and Projects,2017/232679/07,Deviation,EACH,AC-085651,2020.05.22,16,R 348.82,"R                             5,581.12",
,Needles Holder Long,Tigijimi Trading and Projects,2017/232679/07,Deviation,EACH,AC-085651,2020.05.22,16,R 163.00,"R                             2,608.00",
,Discecting Forceps,Tigijimi Trading and Projects,2017/232679/07,Deviation,EACH,AC-085651,2020.05.22,16,R 250.35,"R                             4,005.60",
,Suction Machine,Tigijimi Trading and Projects,2017/232679/07,Deviation,EACH,AC-085652,2020.05.22,2,"R 4,961.30","R                             9,922.60",
,Strechers,Tigijimi Trading and Projects,2017/232679/07,Deviation,EACH,AC-085652,2020.05.22,8,"R 1,404.50","R                           11,236.00",
,Hand Sanitizer,BARRS PHARMACEUTICALS INDUSTR,E2S012/056577/07,Transversal Contract,eACH,GN-013244,2020.03.19,2000,R 15.79,"R                           31,580.00",
,Sanitizer Detergent Bio-Cide,Hychem (Pty) Ltd,2012/045088/07,Deviation,LITRE,GN-013425,2020.07.17,2500,R 17.25,"R                           43,125.00",
,Decontamination of Estcourt room 28,Professional Pest Control,2007/181557/23,Deviation,EACH,GN-013441,2020.07.28,1,"R 1,500.00","R                             1,500.00",
,Decontamination of NKR Reception Office,Professional Pest Control,2007/181557/23,Deviation,EACH,GN-013441,2020.07.28,1,"R 1,500.00","R                             1,500.00",
,Decontamination of NKR Reception Office,Professional Pest Control,2007/181557/23,Deviation,EACH,GN-013441,2020.07.28,1,"R 1,500.00","R                             1,500.00",
,"Decontamination of Glencoe School/Reception/Dundee
Office",Professional Pest Control,2007/181557/23,Deviation,EACH,GN-013441,2020.07.28,1,"R 7,150.00","R                             7,150.00",
,Acu-Check Glucometer kit,Sanibonani Holdings,2004/000822/07,Deviation,EACH,AC-085653,2020.05.22,16,R 390.00,"R                             6,240.00",
,Cuff and Bladder Adult,Sanibonani Holdings,2004/000822/07,Deviation,EACH,AC-085653,2020.05.22,16,R 43.45,R                                695.20,
Kokstad,,,,,,,,,,,
Kokstad,KOKSTAD MANAGEMENT AREA,,,,,,,,,,
Kokstad,Surgical masks disposable,CLASS THREE MEDICAL SOLUTION,2017/535986/07,QUOTATIONS,PK,AI-663624,4/1/2020,6650,R 63.83,"R                         182,666.00",
,Scrub Suits,"Logan Medical and Surgical (PTY)
LTD",2012/056508/07,RT2,EACH,AH-100921,3/19/2020,200,R17.33,"R                             3,466.00",
,Surgical Gown,PROMED TECHNOLOGIES (PTY)LTD,2014/162486/07,RT32,EACH,AH-100857,3/19/2020,200,R 23.83,"R                             4,766.00",
,Vital Sign Monitor CMS5100,"CLASS THREE MEDICAL SOLUTIONS
(PTY)LTD",2017/535986/07,RT2,EACH,AI-663607,3/25/2020,2,"R 9,209.20","R                           18,418.40",
,Vital Sign Monitor CMS5100,"CLASS THREE MEDICAL SOLUTIONS
(PTY)LTD",2017/535986/07,RT2,EACH,AI-663603,3/25/2020,4,"R 9,272.75","R                           37,091.00",
,Vital Sign Monitor CMS5100,"CLASS THREE MEDICAL SOLUTIONS
(PTY)LTD",2017/535986/07,RT2,EACH,AI-663607,3/25/2020,6,"R 9,209.20","R                           55,255.20",
,Paper towels,PROMED TECHNOLOGIES,2014/162486/07,RT32,ROLL,AI-663602,3/18/2020,400,R 55.75,"R                           22,300.00",
,Sleeve Protectors,Medi-Core Technologies,,RT32,EACH,AH-100867,3/19/2020,4000,R 0.22,R                                880.00,
,Bleach,QUAL CHEM,2006/049237/23,QUOTATIONS,LITRE,AI-663620,3/30/2020,2500,R 220.00,"R                           22,000.00",
Kokstad,Disposable Gown,PROMED TECHNOLOGIES,2014/162486/07,RT32,EACH,AH-100857,3/19/2020,4000,23.83,"R                           93,250.00",
Kokstad,Full face shield (Protective goggles ),COVENANT TRADING,2016/521035/07,QUOTATIONS,EACH,AI-663609,3/25/2020,100,R 32.00,"R                             3,200.00",
Kokstad,Disposable aprons,CENTRAL MEDICAL (PTY)LTD,1995/003785/07,RT32,EACH,AH-101110,3/19/2020,3000,R               0.32,R                                960.00,
Kokstad,Disposable scrub suit,PROMED TECHNOLOGIES,2014/162486/07,RT32,EACH,AH-100901,3/19/2020,100,R             13.57,"R                             1,357.00",
Kokstad,Temperature Scanner,CLICKS RETAIL,,QUOTATIONS,EACH,Petty Cash,3/19/2020,10,"R        2,588.34","R                           25,882.40",
Kokstad,Alcohol based hand sanitiser,BARRS PHARMACEUTICALS,2012/056577/07,RT300,EACH,AC-404151,3/19/2020,2000,R             15.92,"R                           32,820.08",
Kokstad,Biocide D / Bleach,QUAL CHEM,2006/049237/23,QUOTATIONS,LITRE,AI-663602,3/20/2020,1500,R           220.00,"R                           13,200.00",
Kokstad,Paper towels,COVENANT TRADING,2016/521035/07,QUOTATIONS,ROLL,AI-663615,3/25/2020,200,R             28.75,"R                             5,750.00",
,Hand Sanitiser (500 ml),Flawless Enterprise,2015/431254/07,QUOTATIONS,500ml,AI-663619,3/29/2020,Box of 15,"R        2,000.00","R                           30,000.00",
,Blea 25 lt,QUAL CHEM,2006/049237/23,QUOTATIONS,LITRE,AI-663602,3/20/2020,1500,R           191.30,"R                           13,200.00",
,High Reisk Gloves,Medi-Core Technologies,2013/198711/07,QUOTATIONS,EACH,AI-663612,3/24/2020,10000,R           142.00,"R                           28,400.00",
,Surgical Gown Medium,PROMED TECHNOLOGIES (PTY)LTD,2014/162486/07,RT32,EACH,AH-100857,3/19/2020,100,R             23.14,"R                             2,314.00",
Kokstad,Spill kits biological,CLASS THREE MEDICAL SOLUTION,2017/535986/07,QUOTATIONS,EACH,AI-663631,4/2/2020,20,"R 1,424.00","R                           28,480.00",
KOKSTAD,Brush Surgical Sterile (single use),"Logan Medical and Surgical (PTY)
LTD",2012/056508/07,RT2,EACH,AC-450145,3/19/2020,700,R 3.01,"R                             2,107.00",
KOKSTAD,Over shoe protector,ZENASA SERVICES (PTY) LTD,2014/199329/07,QUOTATIONS,PAIR,AI-663626,4/1/2020,450,R 65.00,"R                           29,250.00",
KOKSTAD,Suri20p-Surgical masks Disposable,CLASS THREE MEDICAL SOLUTIONS,2017/535986/07,,,AI-663624,,2000,R 27.51,"R                           55,016.00",
KOKSTAD,Hand sanitizer 500ml (Box of 20),Flawless Enterprise,2015/431254/07,QUOTATIONS,EACH,AI-663619,3/29/2020,15,"R 2,000.00","R                           30,000.00",
KOKSTAD,Biocide D / Bleach,QUAL CHEM,2006/049237/23,QUOTATIONS,LITRE,AI-663620,3/30/2020,2500,R 220.00,"R                           22,000.00",
KOKSTAD,Cleaning Gloves,New Heights Foods,2019/467590/07,QUOTATIONS,PAIR,AI-663635,4/1/2020,2000,R 13.50,"R                           27,000.00",
KOKSTAD,Tmp120p- Lepu non-contact Thermometer,CLASS THREE MEDICAL SOLUTION,2017/535986/07,QUOTATIONS,EACH,AI-663632,4/2/2020,15,"R 1,516.10","R                           22,741.50",
KOKSTAD,GLVS784-Surgical Gloves Non Sterile,CLASS THREE MEDICAL SOLUTION,2017/535986/07,QUOTATIONS,PAIR,AI-663638,4/2/2020,200,R 299.81,"R                           59,962.00",
KOKSTAD,GLVS784-Surgical Gloves Non Sterile Nitrile Powder Free,CLASS THREE MEDICAL SOLUTION,2017/535986/07,QUOTATIONS,PAIR,AI-663638,4/2/2020,200,R 318.78,"R                           63,756.00",
KOKSTAD,JFE SECURITY GROUP,JEF SECURITY GROUP,,,,AI-663642,4/3/2020,1,"R 243,377.77","R                         243,377.77",
KOKSTAD,Disposable drawsheets,Promed Technologies,2014/162486/07,RT32,each,AH-101091,3/19/2020,300,R 2.18,R                                654.03,
KOKSTAD,Betable BP Machine,Danvan Medical Services,1996/027593/23,Order received,EACH,AI-663644,4/3/2020,20,R 724.50,"R                           14,490.00",
KOKSTAD,Blood Glucose Acc-check machine,Danvan Medical Services,1996/027593/23,Order received,EACH,AI-663644,4/3/2020,20,R 454.25,"R                             9,085.00",
KOKSTAD,Hemoglobin Machine,Danvan Medical Services,1996/027593/23,Order received,EACH,AI-663644,4/3/2020,5,"R 1,265.00","R                             6,325.00",
,Hand Sanitiser with 70% alcohol (500ml),Flawless Enterprise,2015/431254/07,QUOTATIONS,EACH,AI-663645,4/3/2020,1000,R 100.00,"R                         100,000.00",
Ncome,Gumboots (Wayne gumboot),Dual Dynamics Solutions (Pty) Ltd,2019/005337/07,QUOTATIONS,PAIR,AI-663647,4/3/2020,50,R 199.99,"R                             9,999.50",
Ncome,Fumigation/Decontamination,"Rentokill and Total pest service
management and Pestkil, Health
and vegetation control",2004/027225/23,QUOTATIONS,,AC-404656,4/7/2020,1,"R 35,000.00","R                           35,000.00",
Ncome,Micro Biocide (100x6gr),Hychem (Pty) Ltd,2012/045088/07,QUOTATIONS,EACH,AC-404652,4/9/2020,200,R 118.00,"R                           27,140.00",
Ncome,Hand Sanitiser with 70% alcohol (1 litre),Hychem (Pty) Ltd,2012/045088/07,QUOTATIONS,EACH,AC-404653,4/9/2020,13,"R 1,552.50","R                           20,182.50",
Ncome,Bleach,Eddas Trading,2015/204423/07,QUOTATIONS,LITRE,AC-404651,4/9/2020,2500,R 6.00,"R                           15,000.00",
Ncome,"Apron,plastic,full body,single use,no-noise smooth
plastic material",Medi-Core Technologies,2013/198711/07,Contract,EACH,AC-404655,4/14/2020,50000,R 0.32,"R                           16,000.00",
Ncome,"Sleeve,protector,single use",Medi-Core Technologies,2013/198711/07,Contract,EACH,AC-404654,4/14/2020,50000,R 0.22,"R                           11,000.00",
Ncome,Antibacterial Liquid Soap,NDZORA TRADING CC,2007/143827/23,QUOTATIONS,each,AC-404661,4/15/2020,2500,R 480.00,"R                           48,000.00",
Ncome,PVC Facial Visors,Hychem (Pty) Ltd,2012/045088/07,QUOTATIONS,each,AC-404660,4/15/2020,2500,R 11.00,"R                           32,352.94",
Ncome,Yellow Gloves (Cleaning gloves),Ayenzo Construction,2016/180974/07,QUOTATIONS,pair,AC-404659,4/15/2020,500,R 33.79,"R                           16,895.00",
Ncome,"Apron,plastic,full body,single use,no-noise smooth
plastic material",Medi-Core Technologies,2013/198711/07,QUOTATIONS,each,AC-404658,4/15/2020,50000,R 0.54,"R                           27,150.00",
Ncome,Sani-hands hands free dispencer,PN Medical,2007/031947/07,QUOTATIONS,each,AC-404664,4/15/2020,26,R 914.25,"R                           23,770.50",
Ncome,Sani-hands hands refill-isopropanol 1 litre,PN Medical,2007/031947/07,QUOTATIONS,each,AC-404664,4/15/2020,130,R 212.75,"R                           27,657.50",
