buyer_name,implementation_location_province,Vote,Department,items_description,supplier_name,supplier_numbers_other,payment_amount_zar,Commitment Amount,order_amount_zar
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,"THERMOMETER,DIGITAL ",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431,230000.00,R0.00,230000.00
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,MASK SURGICAL ,TUSK CONSTRUCTION SUPPORT SER,MAAA0369431,38947847.50,R0.00,38947847.50
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,GLOVES ,TUSK CONSTRUCTION SUPPRT SERV,MAAA0369431,0.00,"R2,666.00",2666.00
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,"GLOVES,CHEMICAL PROTECTIVE , GAUNTLETS, ASBESTOS ",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431,0.00,R666.50,666.50
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,MAINTENANCE ,TWB PLUMBING ,MAAA0165561,242236.00,R0.00,242236.00
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS ,UITVLUGT GUEST HOUSE ,MAAA0511963,174575.00,R0.00,174575.00
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,Red Dot Project ,UMANYANO TRAVEL SERVICES PTY ,MAAA0920878,22498861.81,R0.00,22498861.81
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,ACCOMMODATION ,VILLA CONTESSSA GUEST HOUSE ,MAAA0634420,421260.00,R0.00,421260.00
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,"GLOVES , PVC, ONE SIZE FITS ALL STAND, DISINFECTANT SOAP HOLDER, METAL FRAME, ACCOMMODATION AND MEALS ADJUSTIBLE HEIGHT, FOOT PEDAL ",VILLIERSDORP KOOPERASIE ,MAAA0011684,6529.01,R0.00,6529.01
Western CapeDepartment of Transport and Public Works,Western Cape,10,Vote 10 : Transport and Public Works,ACCOMMODATION AND MEALS,WORTELGAT OUTREACH TRUST ,N/a - not registered on CSD ,7475.00,R0.00,7475.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"ADJUSTIBLE HEIGHT, FOOT PEDAL",Aim to Clean Services ,MAAA0656849,0.00,"R1,013,763.05",1013763.05
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISPENSER BOTTLE, 500ML",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES, DISPOSABLE, LATEX FREE, NITRILE, EXAMINATION,",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISINFECTANT, HAND SANITISER 1L",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"THERMOMETER, DIGITAL BODY, INFRARED NON-CONTACT",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"PARTITION, SCREEN, CLEAR PERSPEX WITH DESK STAND, 75",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISPENSER , LIQUID, SANITISER, AUTOMATIC WALL MOUNT",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"SCREEN FACE, SCREENO SNEEZE, 670MM X 1500MM",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,SOCIAL DISTANCE STICKER ,Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"TAPE, RED SOCIAL DISTANCE FLOOR NARKING, ROLL 48M",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"WIPES, CLEANING, DISINFECTANT, BOX PER 100",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISINFECTANT, WIPES, SURFACE CLEANER, 70 PERCENT, 5L",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"SANITIZER DETERGENT, SURFACE CLEANER, 1 LT",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"SPRAY CAM BOTTLE, PLASTIC TRIGGER, PUMP ACTION ",Aim to Clean Services ,MAAA0656849,0.00,R0.00,0.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"THERMOMETER , DIGITAL, BODY, INFRARED NON CONTAC",BFECT,MAAA0117170,18000.00,R0.00,18000.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",CMK SERVICES & SUPPLIES ,MAAA0043725,0.00,"R1,870.00",1870.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, POWDER FREE, NON-STERILE",CMK SERVICES & SUPPLIES ,MAAA0043725,0.00,R800.00,800.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML",D AND J STATIONERS ,MAAA0073970,1600.00,R0.00,1600.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISPENSER,CHEMICAL , WALL MOUNTED SANITIZER STAND",D AND J STATIONERS ,MAAA0073970,7500.00,R0.00,7500.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"THERMOMETER , DIGITAL, BODY, INFRARED NON CONTAC",DLT  ENTERPRISES ,MAAA0161984,42750.00,R0.00,42750.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"SANITIZER DETERGENT , SOAP, LIQUID, SANIHANDS, 5LT",FABULOUS DISTRIBUTORS ,MAAA0654001,0.00,"R27,600.00",27600.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISINFECTANT , SA PINE, 5L FOR HOUSEHOLD CHORES",FABULOUS DISTRIBUTORS ,MAAA0654001,0.00,"R7,820.00",7820.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"PROTECTOR SHIELD , FACE, CLEAR, 204MM X 305MM",FABULOUS DISTRIBUTORS (PTY) LTD ,MAAA0654001,5250.00,R0.00,5250.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"PROTECTOR SHIELD , FACE, CLEAR, 204MM X 305MM",FABULOUS DISTRIBUTORS (PTY) LTD ,MAAA0654001,10500.01,R0.00,10500.01
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",GROBIR MEDICAL SUPPLIERS (PTY) L,MAAA0030518,4900.00,R0.00,4900.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,THERMOMETER ,LASEC SA ,MAAA0004575,0.00,"R7,980.00",7980.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",MAVERICK TRADING 1106,MAAA0144163,0.00,"R2,275.00",2275.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"SANITIZER DETERGENT , SOAP, LIQUID, SANIHANDS, 5LT",MEDI-INDUSTRIAL TRADING (PTY) LT,MAAA0015286,80500.00,R0.00,80500.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,Decontamination Services Contract at Elsenburg Head ,Samcho Cleaning Services ,MAAA0036826,0.00,"R871,500.00",871500.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",SPARKS AND ELLIS ,MAAA0029943,34155.00,R0.00,34155.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",SPARKS AND ELLIS ,MAAA0029943,1552500.00,R0.00,1552500.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"MASK,SAFETY , PROTECTIVE FACE MASK ",STEADY GROW TRADING 44 CC,MAAA0080550,43125.00,R0.00,43125.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, PRE-POWDERED, LARGE ",STEADY GROW TRADING 44 CC,MAAA0080550,20355.00,R0.00,20355.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"DISINFECTANT , SANITISER, HAND, BE SAFE, PER ML ",STEADY GROW TRADING 44 CC,MAAA0080550,0.00,"R3,588.00",3588.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"SOAP,ANTISEPTIC , LIQUID, F10, 5L",STEADY GROW TRADING 44 CC,MAAA0080550,20700.00,R0.00,20700.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"THERMOMETER , DIGITAL, INFRARED, AUTO SHUT OFF, BER",STEADY GROW TRADING 44 CC,MAAA0080550,43700.00,R0.00,43700.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, PRE-POWDERED, LARGE ",STELMED ,MAAA0135837,0.00,"R23,600.00",23600.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX, PRE-POWDERED, MEDIUM ",STELMED ,MAAA0135837,0.00,"R5,900.00",5900.00
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX FREE, NITRILE, EXAMINATIO",TTREZNIQUE TOURS ,MAAA0414788,0.00,"R2,332.80",2332.80
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , NITRILE, LARGE, SIZE 8-9",TTREZNIQUE TOURS ,MAAA0414788,0.00,"R1,555.20",1555.20
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"GLOVES,DISPOSABLE , LATEX FREE, NITRILE, EXAMINATIO",TTREZNIQUE TOURS ,MAAA0414788,0.00,"R1,166.40",1166.40
Western CapeDepartment of Agriculture,Western Cape,11,Vote 11 : Agriculture,"CLEANER,HAND , SANITISER, SANIGIZER PLUS, 800ML",XERUS SURGICAL ,MAAA0007334,7818.00,R0.00,7818.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,CONS:BAGS and Tourism AND ACCESSORIES ,BELLCORE ,MAAA0773542,99990.00,R0.00,99990.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,POSTERS and Tourism ,BLACKBURN SOLUTIONS ,MAAA0594301,25610.50,R0.00,25610.50
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,Call and Centre Tourism Services ,BPESA WESTERN CAPE ,MAAA0734864,786312.50,R0.00,786312.50
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,Call and Centre Tourism Services ,BPESA WESTERN CAPE ,MAAA0734864,1552500.00,R0.00,1552500.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,Call and Centre Tourism Services ,BPESA WESTERN CAPE ,MAAA0734864,1552500.00,R0.00,1552500.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,POSTERS and Tourism ,CAPITIL PRESS ,MAAA0021289,9512.97,R0.00,9512.97
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"THERMOMETER and Tourism, DIGITAL, BODY, INFRARED NON CONTA",COMTEC GROUP ,MAAA0906518,3675.40,R0.00,3675.40
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,ADVERT:PROMOTIONAL and Tourism ITEMS ,DIGITAL ON DEMAND ,MAAA0301421,3338.22,R0.00,3338.22
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,ADVERT:PROMOTIONAL and Tourism ITEMS ,DIGITAL ON DEMAND ,MAAA0301421,6806.16,R0.00,6806.16
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"CLEANER,SURFACE and Tourism BRITEFRESH B100 5 LITRE",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490,11850.00,R0.00,11850.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"DISPENSER and Tourism , FOOT PUMP FOR HAND SANITIZER ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490,2900.00,R0.00,2900.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"GLOVES,DISPOSABLE and Tourism ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490,5600.00,R0.00,5600.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"GLOVES,DISPOSABLE and Tourism , STERILE, LARGE ",DYNAMIC CONSTRUCTION & SUPP,MAAA0882490,5800.00,R0.00,5800.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"SANITIZER and Tourism DETERGENT , CLICKS, HYGIENE, WATERLESS, 25",ML DYNAMIC CONSTRUCTION & SUPP,MAAA0882490,5775.00,R0.00,5775.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,HAND and SANITISERS Tourism ,I K N S TRADING ,MAAA0063017,262500.00,R0.00,262500.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,HAND and SANITISERS Tourism ,QUICK RELEASE ENTERPRISE ,MAAA0873841,135582.00,R0.00,135582.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,CLEANING and Tourism SERVICES ,SAHARSA ENTERPRISE ,MAAA0156167,8950.00,R0.00,8950.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"MASK,MEDICAL and Tourism , FACE, CLOTH ",SUNSET BEACH TRADING 426CC,MAAA0013856,14994.00,R0.00,14994.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,HAND and SANITISERS Tourism ,TRIPLE A SOLUTIONS ,MAAA0497059,417600.00,R0.00,417600.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,CONS:BAGS and Tourism AND ACCESSORIES ,TRIPLE PEAKS COMMODITIES PTY LT,MAAA0130826,18880.00,R0.00,18880.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"CLEANER,HAND and Tourism ",VIVO PROJECTS ,MAAA0893698,1260.00,R0.00,1260.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"CLEANER,SURFACE and Tourism BRITEFRESH B100 5 LITRE",VIVO PROJECTS ,MAAA0893698,1104.00,R0.00,1104.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"DISPENSER,SOAP and Tourism ,AUTOMATIC,SENSODOS ",VIVO PROJECTS ,MAAA0893698,48188.91,R0.00,48188.91
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"GLOVES,DISPOSABLE and Tourism ",VIVO PROJECTS ,MAAA0893698,540.00,R0.00,540.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"PROTECTOR and Tourism SHIELD , FACE, CLEAR, 204MM X 305MM",VIVO PROJECTS ,MAAA0893698,1234.80,R0.00,1234.80
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"SANITIZER and Tourism DETERGENT , CLICKS, HYGIENE, WATERLESS, 25",VIVO PROJECTS ,MAAA0893698,10800.00,R0.00,10800.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,"SANITIZER and Tourism DETERGENT , HAND, REFILL, 5L",VIVO PROJECTS ,MAAA0893698,1680.00,R0.00,1680.00
Western CapeDepartment of Economic Development and Tourism,Western Cape,12,Vote 12 : Economic Development and Tourism,FOOT and PRESS Tourism ,VIVO PROJECTS ,MAAA0893698,7500.00,R0.00,7500.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,AMEERA BAKER,MAAA0674084,750.00,R0.00,750.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,AMEERA BAKER,MAAA0674084,1000.00,R0.00,1000.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,AMEERA BAKER,MAAA0674084,5000.00,"R3,250.00",8250.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,AMEERA BAKER,MAAA0674084,0.00,"R10,000.00",10000.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"SANITIZER DETERGENT , LIQUID, PER ML ",BFECT ,MAAA0117170,297260.00,R0.00,297260.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"SANITIZER DETERGENT , PINE GEL, 5KG",BFECT ,MAAA0117170,201450.00,R0.00,201450.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"SANITIZER DETERGENT , PINE GEL, 5KG",BIOEARTH LABORATORIES ,MAAA0591446,491625.00,R0.00,491625.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"MASK,SAFETY , PROTECTIVE FACE MASK ",CYMOD (PTY) LTD ,MAAA0446855,11655.25,R0.00,11655.25
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,THERMOMETER ,KARCHER ,MAAA0128359,150660.00,R0.00,150660.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,LANA LOUW,MAAA0520394,1000.00,R0.00,1000.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"DISPENSER , FOOT PUMP FOR HAND SANITIZER ",LINDA JACOBS PROMOTIONS ,MAAA0094623,22080.00,R0.00,22080.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,PHIABREE HOLDINGS,MAAA0305382,4000.00,"R4,250.00",8250.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,INTERPRETING SERVICES:Sign language interpreting servi,PHIABREE HOLDINGS,MAAA0305382,0.00,"R10,000.00",10000.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"DISPENSER , SANI-HANDS, TOUCH FREE, LOCKABLE, BATTE",PN MEDICAL,MAAA0036326,466612.50,R0.00,466612.50
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"DISPENSER,SOAP , REFILL HAND SANITIZER FOR DISPENSER",PN MEDICAL,MAAA0036326,95737.50,R0.00,95737.50
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"BOTTLE , BOSTON SQUAT, 24/410 PET CLEAR, 500ML",RAFMIR SUPPLIES ,MAAA0007265,23213.00,"R8,249.80",31462.80
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"MASK,MEDICAL , CLOTH FACE MASK WITH FILTER, COVID",RE-IMBURSEMENT (CLAIM BACK) ,N/A ,0.00,"R26,220.00",26220.00
Western CapeDepartment of Cultural Affairs and Transport,Western Cape,13,Vote 13 : Cultural Affairs and Sport,"MASK,MEDICAL , CLOTH FACE MASK WITH FILTER, COVID",ZEBRA MEDICAL SUPPLIES ,MAAA0126506,99373.80,R0.00,99373.80
Western Cape Local Government,Western Cape,14,Vote 14 : Local Government,HAND SOAP-ANTI BACTERIAL (150 GRAM),AC TRADING ,MAAA0004703,453000.00,R0.00,453000.00
Western Cape Local Government,Western Cape,14,Vote 14 : Local Government,THERMOMETER ,AC TRADING ,MAAA0004703,12800.00,R0.00,12800.00
Western Cape Local Government,Western Cape,14,Vote 14 : Local Government,GLOVES ,BRAND UNIVERSE ,MAAA0159096,32500.00,R0.00,32500.00
Western Cape Local Government,Western Cape,14,Vote 14 : Local Government,N95 FACE MASK,BRAND UNIVERSE ,MAAA0159096,18750.00,R0.00,18750.00
Western Cape Local Government,Western Cape,14,Vote 14 : Local Government,LIQUID HAND SANITISER (500ml),BRAND UNIVERSE ,MAAA0159096,12350.00,R0.00,12350.00
Western Cape Local Government,Western Cape,14,Vote 14 : Local Government,"GLOVE,EXAMINATION , RUBBER, LATEX, ONE SIZE FITS ALL",BRAND UNIVERSE ,MAAA0159096,39505.00,R0.00,39505.00
